,UMAP1,UMAP2,profile
896,10.49504,-24.591734,1
897,10.436363,-24.670284,1
898,10.363457,-24.296947,1
899,-1.6869624,-14.222506,2
900,-20.762348,6.0184436,4
901,10.660652,-24.470844,1
902,10.392336,-24.935068,1
903,10.60685,-24.453945,1
904,-5.100034,-27.601273,4
905,10.970516,-24.70235,1
906,-20.81261,5.968181,4
907,-18.027084,21.321894,4
908,10.411396,-24.56225,1
909,10.444871,-24.486998,1
910,10.673891,-24.629177,1
911,10.289114,-24.654392,1
912,-20.738531,6.042261,4
913,10.62411,-24.7901,1
914,10.682155,-24.808537,1
915,-5.100028,-27.60127,4
916,10.6388035,-24.449951,1
917,-21.483833,-18.06523,4
918,10.98639,-24.73273,1
919,-18.038208,21.333021,4
920,32.1961,-6.8552904,5
921,-20.683756,6.0970583,4
922,-22.68016,-2.6882727,4
923,10.672033,-24.66979,1
924,10.342369,-24.626135,1
925,10.677184,-24.838755,1
926,10.935306,-24.705574,1
927,-23.45466,-10.15256,4
928,10.504145,-24.85278,1
929,10.4207535,-24.929869,1
930,-20.820961,5.959837,4
931,10.765474,-24.598616,1
932,10.398972,-24.551678,1
933,-18.025644,21.32045,4
934,32.230793,-6.820359,5
935,10.743785,-24.835415,1
936,10.647178,-24.709393,1
937,10.300606,-24.650982,1
938,10.49154,-24.679398,1
939,10.658359,-24.720062,1
940,10.976878,-24.71342,1
941,-22.682314,-2.6854918,4
942,10.950248,-24.708105,1
943,10.62989,-24.759914,1
944,-5.3264256,35.672512,3
945,10.401667,-24.593353,1
946,10.701286,-24.837803,1
947,10.438919,-24.600086,1
948,10.561414,-24.500122,1
949,10.378282,-24.268198,1
950,-7.459818,11.626776,4
951,10.334736,-24.67645,1
952,10.5006,-24.79322,1
953,-18.025522,21.320335,4
954,10.566814,-24.42025,1
955,10.371919,-24.304476,1
956,10.405361,-24.966307,1
957,10.674869,-24.716145,1
958,-1.6870146,-14.222783,2
959,-23.37825,-10.074164,4
960,10.665558,-24.423443,1
961,10.301677,-24.711742,1
962,-18.024206,21.318989,4
963,10.6278105,-24.426746,1
964,10.707189,-24.835957,1
965,10.378075,-24.26132,1
966,10.691829,-24.52199,1
967,10.776005,-24.562534,1
968,10.694801,-24.865927,1
969,-7.3573265,6.0341773,4
970,-10.922985,9.571615,4
971,10.448168,-24.489183,1
972,10.376254,-24.93741,1
973,-20.785213,5.995571,4
974,10.657962,-24.409252,1
975,-20.773642,6.00717,4
976,-20.795305,5.9854875,4
977,-22.708424,-2.6603746,4
978,10.381405,-24.627724,1
979,-1.686626,-14.222354,2
980,10.307401,-24.69988,1
981,-18.038595,21.333414,4
982,10.700243,-24.46011,1
983,10.671498,-24.729359,1
984,-20.74165,6.039162,4
985,10.357178,-24.309711,1
986,10.615215,-24.622719,1
987,-20.75713,6.0236697,4
988,32.20247,-6.848857,5
989,10.575063,-24.511715,1
990,-20.77067,6.01016,4
991,10.50577,-24.675278,1
992,10.309168,-24.629131,1
993,10.476891,-24.87988,1
994,-21.483831,-18.065216,4
995,-21.483839,-18.065199,4
996,-20.786629,5.9941883,4
997,-18.007908,21.302725,4
998,10.752034,-24.3139,1
999,10.787021,-24.594158,1
1000,10.563539,-24.781277,1
1001,10.30802,-24.693037,1
1002,10.55879,-24.625948,1
1003,-20.75389,6.0269303,4
1004,10.369528,-24.926315,1
1005,10.397444,-24.52483,1
1006,10.528422,-24.804781,1
1007,10.595348,-24.530834,1
1008,10.397038,-24.531174,1
1009,10.3963785,-24.963654,1
1010,10.550159,-24.56337,1
1011,10.29993,-24.708183,1
1012,10.731414,-24.5321,1
1013,-21.483854,-18.065174,4
1014,10.397655,-24.54935,1
1015,-20.764193,6.0166035,4
1016,10.692995,-24.455862,1
1017,32.23987,-6.81124,5
1018,10.377756,-24.610243,1
1019,-20.679672,6.1011486,4
1020,-23.585207,-10.285574,4
1021,10.401412,-24.572062,1
1022,-7.5136375,11.572813,4
1023,-5.0999255,-27.601166,4
1024,-20.782915,5.9979157,4
1025,10.750007,-24.609858,1
1026,-18.030409,21.325201,4
1027,10.412946,-24.963865,1
1028,-20.741165,6.039611,4
1029,10.469486,-24.844034,1
1030,10.4135275,-24.53765,1
1031,-22.696955,-2.672278,4
1032,10.418584,-24.486143,1
1033,10.649454,-24.827942,1
1034,10.382384,-24.649782,1
1035,10.565242,-24.469261,1
1036,10.569341,-24.621695,1
1037,-21.483934,-18.06504,4
1038,-20.786522,5.9943027,4
1039,10.436015,-24.480364,1
1040,-11.16224,15.596947,4
1041,-18.026087,21.320879,4
1042,10.423303,-24.93125,1
1043,10.412874,-24.592882,1
1044,10.795609,-24.320303,1
1045,10.583171,-24.437319,1
1046,-20.739788,6.041023,4
1047,-22.712654,-2.6550746,4
1048,32.232994,-6.8181386,5
1049,-20.777489,6.0033555,4
1050,-20.696758,6.084065,4
1051,-22.679474,-2.6894414,4
1052,-5.0994077,-27.600662,4
1053,-22.674685,-2.692165,4
1054,10.542012,-24.840645,1
1055,10.6019745,-24.625666,1
1056,-5.0994186,-27.600643,4
1057,10.378386,-24.274742,1
1058,10.760267,-24.575306,1
1059,10.64375,-24.826212,1
1060,10.446509,-24.862774,1
1061,10.473018,-24.48974,1
1062,-20.690674,6.090171,4
1063,10.411478,-24.96677,1
1064,-20.769579,6.011262,4
1065,10.535536,-24.642347,1
1066,10.6171665,-24.410511,1
1067,10.48454,-24.729134,1
1068,10.657536,-24.876886,1
1069,-5.327539,35.673595,3
1070,10.296878,-24.622124,1
1071,10.637859,-24.41401,1
1072,-5.3265147,35.672565,3
1073,10.390949,-24.963652,1
1074,10.7446995,-24.551727,1
1075,10.653758,-24.38521,1
1076,-11.163713,15.595475,4
1077,10.318459,-24.67617,1
1078,10.401169,-24.610401,1
1079,-21.483894,-18.065088,4
1080,10.987072,-24.72944,1
1081,10.474984,-24.463276,1
1082,-21.483664,-18.06478,4
1083,-18.014809,21.30966,4
1084,10.435278,-24.519014,1
1085,10.670918,-24.706194,1
1086,-7.454021,11.632561,4
1087,10.695958,-24.377682,1
1088,10.358328,-24.254314,1
1089,10.709205,-24.472153,1
1090,-20.811634,5.969177,4
1091,-22.694708,-2.67467,4
1092,32.241276,-6.809462,5
1093,-5.323981,35.670033,3
1094,-18.033577,21.328398,4
1095,-5.325614,35.67138,3
1096,-1.6862974,-14.222131,2
1097,10.464853,-24.616161,1
1098,-5.3254075,35.671204,3
1099,10.569134,-24.489956,1
1100,-7.5059123,11.580527,4
1101,32.236534,-6.8146024,5
1102,-7.769815,16.838018,4
1103,10.619049,-24.815514,1
1104,-5.098886,-27.600107,4
1105,-5.0988545,-27.600073,4
1106,10.66669,-24.706987,1
1107,-1.6858951,-14.221798,2
1108,-21.484074,-18.064743,4
1109,10.370893,-24.532022,1
1110,7.1061325,-2.3479946,2
1111,1.0746701,2.5112433,0
1112,1.3013679,3.005189,0
1113,-0.7517196,7.1744018,0
1114,11.0684395,1.4021578,2
1115,8.478879,4.303531,2
1116,14.524185,-7.295918,2
1117,14.48351,-7.337083,2
1118,-1.689265,-14.223959,2
1119,-14.119814,-10.548958,4
1120,-14.128581,-10.557672,4
1121,-21.483063,-18.065424,4
1122,-5.327223,35.673008,3
1123,33.0907,3.0894673,5
1124,-18.030407,21.325222,4
1125,33.090706,3.0894308,5
1126,32.184692,-6.8664784,5
1127,-14.118319,-10.547479,4
1128,-8.811542,0.20155145,4
1129,-7.7698092,16.838041,4
1130,-18.021324,21.31608,4
1131,-23.383738,-10.079747,4
1132,-5.326534,35.67227,3
1133,-5.3214817,35.66738,3
1134,32.229538,-6.821367,5
1135,-18.028618,21.323442,4
1136,-20.746927,6.033897,4
1137,-22.689924,-2.679992,4
1138,10.597505,-24.847902,1
1139,-7.357328,6.034155,4
1140,32.254246,-6.7964883,5
1141,-18.024275,21.31911,4
1142,-20.823057,5.9577355,4
1143,10.674032,-24.514277,1
1144,-23.381947,-10.077879,4
1145,10.463073,-24.37038,1
1146,-18.020504,21.315258,4
1147,-7.505939,11.580511,4
1148,-20.778643,6.002213,4
1149,-20.757607,6.0232024,4
1150,-20.735443,6.0453625,4
1151,-20.789507,5.991347,4
1152,-10.923034,9.571565,4
1153,10.629125,-24.867357,1
1154,10.342947,-24.602415,1
1155,-18.039886,21.334715,4
1156,-21.483603,-18.064865,4
1157,10.525825,-24.430225,1
1158,32.2315,-6.8197684,5
1159,-23.59007,-10.290573,4
1160,-10.923048,9.571545,4
1161,-20.706116,6.074699,4
1162,10.575249,-24.76387,1
1163,-22.69896,-2.669796,4
1164,-7.769807,16.838005,4
1165,-5.327561,35.673306,3
1166,10.684085,-24.650509,1
1167,-20.685564,6.0952787,4
1168,32.19423,-6.857155,5
1169,-18.030367,21.325089,4
1170,32.24778,-6.802781,5
1171,-5.317917,35.663895,3
1172,10.572348,-24.775679,1
1173,-5.3231125,35.6691,3
1174,-23.382519,-10.078525,4
1175,10.9816,-24.738993,1
1176,-5.098891,-27.600115,4
1177,-18.047977,21.3428,4
1178,-23.58148,-10.281779,4
1179,-22.688778,-2.6794233,4
1180,-11.163653,15.595531,4
1181,32.198017,-6.8533583,5
1182,1.5338525,3.1929095,0
1183,14.210904,-7.589509,2
1184,7.116056,-2.3538556,2
1185,3.6374657,7.933389,0
1186,1.0125356,2.4701962,0
1187,2.4783864,2.0450644,2
1188,13.0827675,1.1944296,2
1189,11.362512,1.4955654,2
1190,12.785056,1.9069195,2
1191,11.10441,1.4335318,2
1192,33.090714,3.0893962,5
1193,-5.099663,-27.600883,4
1194,-5.314838,35.660927,3
1195,-5.3252616,35.671307,3
1196,-18.036846,21.331669,4
1197,10.302027,-24.66891,1
1198,-5.0996914,-27.600916,4
1199,-23.380981,-10.076923,4
1200,10.303676,-24.652363,1
1201,-5.3221183,35.668068,3
1202,10.967784,-24.71896,1
1203,10.282649,-24.656025,1
1204,10.51239,-24.435846,1
1205,-18.01245,21.30731,4
1206,10.731858,-24.611706,1
1207,10.373988,-24.538635,1
1208,-23.586355,-10.286798,4
1209,-18.031128,21.325916,4
1210,-20.771702,6.0091286,4
1211,-5.099018,-27.60024,4
1212,12.657074,1.9010315,2
1213,10.610066,-2.618331,2
1214,12.445015,1.7729326,2
1215,13.158944,1.7805113,2
1216,10.611605,-2.6201248,2
1217,10.618612,-2.6275613,2
1218,7.1382346,-2.3791285,2
1219,2.474662,2.0486426,2
1220,3.5924017,8.006342,0
1221,3.4450896,8.186792,0
1222,1.0967604,2.6244445,0
1223,1.2748826,2.9821649,0
1224,1.2217247,2.9049263,0
1225,3.6841128,8.161724,0
1226,1.4786383,3.1418254,0
1227,-1.0299362,7.7796574,0
1228,13.100011,1.1908762,2
1229,3.4352539,8.199687,0
1230,-0.65791035,7.0749536,0
1231,-0.67687273,7.0960736,0
1232,12.895095,1.5637747,2
1233,17.96738,3.0827909,2
1234,3.5125546,8.109746,0
1235,13.100514,1.1975363,2
1236,12.664498,1.7879273,2
1237,10.069891,-1.9252467,2
1238,10.062671,-1.9175063,2
1239,7.440125,-2.574272,2
1240,3.7655067,8.025424,0
1241,3.5085564,8.110607,0
1242,2.4934108,2.0316708,2
1243,3.846566,8.153086,0
1244,3.8326247,8.188285,0
1245,14.210512,-7.5895963,2
1246,1.4388764,-8.352979,2
1247,7.1413903,-2.3818681,2
1248,7.5296507,-7.6215267,2
1249,1.2004714,2.6624956,0
1250,-0.73864293,7.155013,0
1251,-0.9678059,7.71891,0
1252,-0.7263618,7.1311545,0
1253,11.106326,1.4360926,2
1254,-1.0348138,7.7885365,0
1255,-0.7205213,7.128021,0
1256,24.652964,4.4242578,5
1257,32.198402,-6.8529596,5
1258,7.197675,-2.4413772,2
1259,12.623523,1.8660452,2
1260,33.090733,3.089364,5
1261,-21.483547,-18.064928,4
1262,33.090748,3.089332,5
1263,-14.116681,-10.545842,4
1264,10.275942,-24.54454,1
1265,10.592407,-24.468138,1
1266,-20.710245,6.0705676,4
1267,10.581534,-24.762674,1
1268,10.741205,-24.592941,1
1269,10.26233,-24.701632,1
1270,32.178524,-6.872946,5
1271,32.23121,-6.8198953,5
1272,-20.690044,6.09079,4
1273,-20.670189,6.1106668,4
1274,-20.775585,6.005213,4
1275,10.540943,-24.486937,1
1276,-22.690742,-2.6787217,4
1277,-7.3573084,6.0341573,4
1278,10.483908,-24.492949,1
1279,-7.506117,11.580356,4
1280,10.765996,-24.55988,1
1281,-7.4593396,11.627254,4
1282,-22.697844,-2.6709933,4
1283,-23.391129,-10.087179,4
1284,-21.483364,-18.064627,4
1285,32.22441,-6.8270164,5
1286,10.967779,-24.726118,1
1287,12.734251,2.0107112,2
1288,7.1535983,-2.3951964,2
1289,4.473082,-2.4880958,2
1290,1.1263154,2.7395968,0
1291,1.0095614,2.467861,0
1292,2.4838128,2.0398057,2
1293,7.237068,-7.0232477,2
1294,1.5003325,3.1691077,0
1295,-0.7419272,7.1516204,0
1296,11.099745,1.4308265,2
1297,-1.0521357,7.8017454,0
1298,-0.75006217,7.17102,0
1299,-1.0335714,7.7857623,0
1300,-1.0592033,7.810893,0
1301,14.503168,-7.314125,2
1302,13.114587,1.7708968,2
1303,-0.9944855,7.7276487,0
1304,11.066217,1.3999156,2
1305,-0.73233783,7.1473217,0
1306,12.662594,1.7617244,2
1307,10.726413,-24.584919,1
1308,10.496916,-24.541533,1
1309,32.233883,-6.817267,5
1310,24.652977,4.424231,5
1311,-18.02469,21.319519,4
1312,-7.5060515,11.580447,4
1313,12.809433,2.1101284,2
1314,1.9995924,2.4671707,0
1315,7.4897842,-7.6649094,2
1316,2.4789453,2.0454612,2
1317,1.472454,3.1272538,0
1318,12.608867,1.7910141,2
1319,13.086594,1.2127897,2
1320,13.191654,1.8033704,2
1321,13.050462,1.8189777,2
1322,13.106863,1.194091,2
1323,12.427788,1.7639138,2
1324,13.091986,1.1944602,2
1325,12.280549,9.37464,2
1326,12.978804,-4.3178835,2
1327,1.5569472,-8.239115,2
1328,10.6147375,-2.6237593,2
1329,10.071869,-1.9268057,2
1330,7.122026,-2.3626304,2
1331,11.5412655,-3.8418972,2
1332,3.4346693,8.195975,0
1333,2.4969993,2.0286412,2
1334,3.6717052,7.9199996,0
1335,1.461532,3.118089,0
1336,2.5021603,2.027648,2
1337,7.482134,-7.494815,2
1338,1.4545559,3.0835826,0
1339,7.5440545,-7.4533963,2
1340,14.500901,-7.318382,2
1341,14.221939,-7.582546,2
1342,14.20983,-7.590701,2
1343,12.580211,1.7965592,2
1344,12.7583065,1.9264897,2
1345,12.468183,1.7584289,2
1346,12.610589,1.4432218,2
1347,7.1599035,-2.3785377,2
1348,1.0836482,2.632402,0
1349,10.525667,-24.520382,1
1350,-20.817568,5.963277,4
1351,13.100238,1.1835529,2
1352,12.31172,9.344308,2
1353,-1.4074829,-13.098277,2
1354,-1.4213942,-13.104169,2
1355,12.8133135,2.1340435,2
1356,11.33355,1.4941776,2
1357,12.614326,1.447432,2
1358,13.037398,1.7575598,2
1359,13.094508,1.1908797,2
1360,10.153438,3.930064,2
1361,12.721579,1.9830016,2
1362,12.603425,1.4557941,2
1363,7.4353614,-2.570069,2
1364,12.283722,9.37047,2
1365,-1.4463309,-14.071764,2
1366,12.264369,9.389892,2
1367,7.1543083,-2.3926756,2
1368,7.1435924,-2.400472,2
1369,10.630635,-2.639403,2
1370,10.615955,-2.6252468,2
1371,10.61522,-2.6242046,2
1372,10.608315,-2.6171157,2
1373,-1.5855935,-12.883754,2
1374,7.8508506,-2.2311788,2
1375,9.699607,2.991439,2
1376,10.073828,-1.9286715,2
1377,1.145868,2.7582195,0
1378,1.0853348,2.6337094,0
1379,-0.86452305,7.5656967,0
1380,12.972077,1.7410583,2
1381,2.4954944,2.028768,2
1382,3.4536474,8.143421,0
1383,1.1551876,2.6398337,0
1384,1.0555264,2.5154507,0
1385,1.0132053,2.468897,0
1386,2.4570844,2.0687015,2
1387,1.2075473,2.6556077,0
1388,1.1937673,2.6503537,0
1389,1.5289495,3.1800122,0
1390,7.238602,-7.0304227,2
1391,2.4742122,2.0485926,2
1392,3.7360384,7.9458756,0
1393,1.4511226,3.121854,0
1394,3.8480535,8.165597,0
1395,1.5484459,3.1514452,0
1396,11.057309,1.3930607,2
1397,11.100132,1.4343976,2
1398,-1.0225502,7.7733445,0
1399,-1.0168983,7.649022,0
1400,-0.9582519,7.704667,0
1401,-1.0535495,7.803252,0
1402,-0.73080623,7.1373825,0
1403,11.074419,1.4074061,2
1404,-1.0398546,7.7948446,0
1405,12.411106,1.7691679,2
1406,11.943479,1.5892756,2
1407,14.498769,-7.32219,2
1408,13.160019,1.7784332,2
1409,11.152233,1.4663612,2
1410,-0.7179894,7.1203823,0
1411,11.9899,1.5074176,2
1412,3.617482,8.115907,0
1413,-0.8092317,7.286442,0
1414,1.2784953,2.977059,0
1415,-0.78375554,7.248402,0
1416,2.47025,2.0509884,2
1417,12.628097,1.656562,2
1418,12.7654085,2.0567799,2
1419,13.121741,1.7542497,2
1420,12.676773,1.5025307,2
1421,12.611357,1.4328642,2
1422,12.613152,1.4365977,2
1423,7.250151,-7.047957,2
1424,3.7252228,8.01097,0
1425,12.696743,1.995044,2
1426,2.506858,2.0189521,2
1427,12.912462,1.7493455,2
1428,13.152278,1.769692,2
1429,12.815689,2.0921013,2
1430,12.612648,1.4548762,2
1431,13.105044,1.2036234,2
1432,12.76156,1.8927636,2
1433,12.617921,1.4567723,2
1434,12.809314,1.4784584,2
1435,12.859532,2.0678346,2
1436,12.75287,1.8304532,2
1437,12.770205,2.0715516,2
1438,13.078422,1.2055552,2
1439,12.646651,1.4851533,2
1440,12.610557,1.4424765,2
1441,12.770736,1.9294621,2
1442,12.622425,1.437189,2
1443,13.156834,1.7775965,2
1444,13.117896,1.7496659,2
1445,12.635973,1.8150598,2
1446,12.757501,1.9293286,2
1447,12.630575,1.5852728,2
1448,12.806538,2.1086178,2
1449,13.115548,1.757285,2
1450,12.7450905,1.6194267,2
1451,12.41642,1.7793589,2
1452,12.399504,1.7748379,2
1453,12.819249,2.122182,2
1454,13.080799,1.2112129,2
1455,7.8552423,-2.2238028,2
1456,7.1277795,-2.3682861,2
1457,7.8490386,-2.2323644,2
1458,10.075036,-1.9307226,2
1459,10.62469,-2.6339943,2
1460,10.610396,-2.6188483,2
1461,2.4956758,2.0298073,2
1462,3.4752595,8.150353,0
1463,2.487721,2.0365305,2
1464,3.8099024,8.18072,0
1465,2.461598,2.0642052,2
1466,3.5132678,8.086583,0
1467,3.8578215,8.177949,0
1468,11.563416,1.5157726,2
1469,12.91839,1.7726606,2
1470,3.689262,7.9140778,0
1471,12.610323,1.4344519,2
1472,7.8190145,-2.2737098,2
1473,7.823078,-2.2666998,2
1474,7.437772,-2.589123,2
1475,10.608411,-2.6167748,2
1476,7.158797,-2.4020855,2
1477,7.109154,-2.3505619,2
1478,13.387927,-3.9002295,2
1479,11.542779,-3.8397713,2
1480,7.4336896,-2.5755305,2
1481,13.326955,-3.8866947,2
1482,7.1428585,-2.3871684,2
1483,7.1451645,-2.3840415,2
1484,2.4816854,2.0434513,2
1485,1.4655923,3.0854094,0
1486,1.5009614,3.1662545,0
1487,7.443069,-7.4758544,2
1488,2.4775572,2.0423038,2
1489,-0.7350504,7.1411915,0
1490,-0.8727611,7.577073,0
1491,-0.71292824,7.15913,0
1492,-0.98428386,7.7053976,0
1493,1.0066559,2.4637747,0
1494,-0.9664781,7.727699,0
1495,-0.6655115,7.083304,0
1496,-0.7323855,7.1466017,0
1497,11.07207,1.4058656,2
1498,-0.72875786,7.132283,0
1499,14.497044,-7.321805,2
1500,-0.81074345,7.291626,0
1501,-0.746521,7.165206,0
1502,-20.697409,6.0834155,4
1503,-21.48352,-18.064632,4
1504,-11.163606,15.595553,4
1505,-23.373827,-10.069684,4
1506,-21.483368,-18.064571,4
1507,32.25062,-6.7999897,5
1508,7.169048,-2.4131737,2
1509,7.1396294,-2.3802674,2
1510,7.447913,-2.5782135,2
1511,-1.0095309,7.7617736,0
1512,1.5476134,3.2095149,0
1513,11.054004,1.3880337,2
1514,11.121834,1.4455918,2
1515,-0.7340935,7.1441064,0
1516,-14.117091,-10.546282,4
1517,-14.114608,-10.543776,4
1518,32.18415,-6.8671784,5
1519,-14.119392,-10.548566,4
1520,-21.483402,-18.064686,4
1521,-14.113205,-10.542397,4
1522,-14.099872,-10.529034,4
1523,-10.711405,4.1717243,4
1524,-14.124061,-10.553212,4
1525,-14.118396,-10.5475445,4
1526,-14.117083,-10.546229,4
1527,-7.5065374,11.579948,4
1528,-21.483374,-18.064655,4
1529,-14.132151,-10.561303,4
1530,33.090767,3.0893009,5
1531,-18.041527,21.336367,4
1532,-10.958802,9.538638,4
1533,-5.0998683,-27.601109,4
1534,-23.376114,-10.071923,4
1535,-23.375729,-10.071613,4
1536,-14.11932,-10.548468,4
1537,-5.098737,-27.59997,4
1538,-10.711445,4.1717024,4
1539,33.090786,3.0892768,5
1540,-14.123527,-10.552707,4
1541,32.1849,-6.8664227,5
1542,32.177666,-6.873626,5
1543,32.173088,-6.878453,5
1544,33.0908,3.0892472,5
1545,-18.008415,21.303268,4
1546,-5.3254714,35.67131,3
1547,10.4197035,-24.56073,1
1548,-20.754675,6.026131,4
1549,-20.801504,5.979322,4
1550,10.732854,-24.60253,1
1551,10.618962,-24.828344,1
1552,-5.324634,35.67046,3
1553,10.606677,-24.721626,1
1554,-7.3573284,6.0341516,4
1555,-22.696646,-2.6756394,4
1556,-18.023727,21.318544,4
1557,24.652992,4.4242578,5
1558,10.633106,-24.429869,1
1559,10.662203,-24.365664,1
1560,10.612352,-24.677065,1
1561,-20.697283,6.0835204,4
1562,-20.836315,5.9445033,4
1563,10.540672,-24.406055,1
1564,10.36372,-24.237219,1
1565,-22.704725,-2.6640065,4
1566,10.502526,-24.466434,1
1567,-5.098755,-27.599995,4
1568,10.976614,-24.743216,1
1569,32.23915,-6.812055,5
1570,-11.163568,15.595585,4
1571,10.726214,-24.449574,1
1572,10.53478,-24.834278,1
1573,-11.163424,15.5957365,4
1574,10.599488,-24.37473,1
1575,10.624937,-24.77196,1
1576,-22.682562,-2.685231,4
1577,-20.812645,5.968152,4
1578,10.731221,-24.672293,1
1579,10.470152,-24.60394,1
1580,10.708167,-24.84924,1
1581,10.759429,-24.619066,1
1582,10.825268,-24.329926,1
1583,-23.380121,-10.075995,4
1584,10.42728,-24.655033,1
1585,-18.008982,21.303823,4
1586,-18.02374,21.318577,4
1587,-18.024363,21.318867,4
1588,10.98053,-24.721807,1
1589,-20.78282,5.998086,4
1590,10.575696,-24.539728,1
1591,10.29701,-24.718143,1
1592,32.25777,-6.792812,5
1593,-5.325832,35.67182,3
1594,-20.781313,5.99954,4
1595,10.428,-24.493761,1
1596,-20.745922,6.034941,4
1597,10.537576,-24.375427,1
1598,32.219917,-6.831447,5
1599,10.791749,-24.314184,1
1600,-7.459323,11.627273,4
1601,-20.806446,5.9743776,4
1602,32.182945,-6.873164,5
1603,-22.707294,-2.6613815,4
1604,-5.324658,35.67061,3
1605,-18.033373,21.328156,4
1606,-5.3246713,35.670685,3
1607,-10.923071,9.571492,4
1608,-23.374882,-10.070787,4
1609,-20.757278,6.023543,4
1610,-1.6868681,-14.222461,2
1611,-1.6850792,-14.221249,2
1612,10.43683,-24.42027,1
1613,-20.753304,6.0276647,4
1614,32.22776,-6.823429,5
1615,-18.013496,21.307934,4
1616,10.679333,-24.656109,1
1617,32.228985,-6.822309,5
1618,10.334405,-24.609327,1
1619,-22.678722,-2.658789,4
1620,10.599431,-24.731476,1
1621,10.604182,-24.445879,1
1622,-22.700941,-2.6662073,4
1623,-22.684357,-2.6830168,4
1624,10.426751,-24.743486,1
1625,-10.922888,9.5717125,4
1626,-5.0998926,-27.60114,4
1627,-5.3235726,35.669586,3
1628,10.246923,-24.654833,1
1629,32.24583,-6.804856,5
1630,-7.459951,11.626647,4
1631,10.488985,-24.903076,1
1632,-20.796993,5.983864,4
1633,-7.3573318,6.034183,4
1634,10.409523,-24.976816,1
1635,10.691967,-24.852697,1
1636,-11.163254,15.595928,4
1637,-22.679716,-2.6870685,4
1638,-23.59047,-10.290964,4
1639,10.711576,-24.750967,1
1640,10.363111,-24.257778,1
1641,10.305075,-24.673084,1
1642,10.291881,-24.68649,1
1643,32.253258,-6.7975492,5
1644,-22.701496,-2.6662855,4
1645,-20.78124,5.999585,4
1646,-8.811606,0.20151137,4
1647,10.267879,-24.661928,1
1648,-20.685791,6.095051,4
1649,32.25137,-6.799811,5
1650,-18.024296,21.319088,4
1651,10.634634,-24.808382,1
1652,-23.585062,-10.285479,4
1653,-20.747795,6.033001,4
1654,10.505102,-24.471205,1
1655,32.24463,-6.806043,5
1656,-5.098836,-27.600079,4
1657,10.374549,-24.633062,1
1658,10.321426,-24.256214,1
1659,10.802399,-24.294182,1
1660,-20.758167,6.0226665,4
1661,32.25796,-6.7927704,5
1662,-5.326307,35.67206,3
1663,10.426135,-24.897135,1
1664,10.696359,-24.648241,1
1665,10.412158,-24.99301,1
1666,-23.37851,-10.0743885,4
1667,-22.701515,-2.6661806,4
1668,10.442295,-24.535822,1
1669,10.626415,-24.691692,1
1670,-20.751842,6.028983,4
1671,-23.38135,-10.077272,4
1672,10.798844,-24.287508,1
1673,32.18328,-6.868241,5
1674,10.35322,-24.916603,1
1675,-23.589987,-10.290496,4
1676,10.7223425,-24.837738,1
1677,32.251553,-6.7995887,5
1678,-23.592054,-10.292677,4
1679,-20.745892,6.034922,4
1680,32.25577,-6.794894,5
1681,-11.168868,15.590242,4
1682,-22.682074,-2.6847274,4
1683,-18.0089,21.303705,4
